"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.524390243902439","3.3457124694703736E-5","0.3961352657004831","0.8333333333333334","4","4","false","Actinomyces oris","18.0","0","4","0","0.9455574912891986","false","0","Actinomyces oris","2","0.47368421052631576"
"1.8048780487804879","0.036821330701950254","0.5540540540540541","0.28421052631578947","20","3","false","Corynebacterium matruchotii","16.9","0","20","0","0.9712543554006968","false","0","Corynebacterium matruchotii","1504","0.21666666666666667"
"1.9634146341463414","0.01220007109044482","0.5093167701863354","0.27472527472527475","14","3","false","Prevotella melaninogenica","15.857142857142858","0","14","0","0.9655923344947734","false","0","Prevotella melaninogenica","594","0.22334004024144868"
"1.8170731707317074","0.03763066593138995","0.5503355704697986","0.27666666666666667","25","3","false","Rothia dentocariosa","15.68","0","25","0","0.9708188153310104","false","0","Rothia dentocariosa","1566","0.21777777777777776"
"1.7804878048780488","0.04123831206126462","0.5616438356164384","0.25333333333333335","25","3","false","Bifidobacterium longum","16.36","0","25","0","0.9721254355400697","false","0","Bifidobacterium longum","1920","0.21813333333333335"
"1.9634146341463414","0.03690993917398073","0.5093167701863354","0.31666666666666665","16","3","false","Corynebacterium accolens","17.25","0","16","0","0.9655923344947734","false","0","Corynebacterium accolens","1486","0.25275735294117646"
"2.097560975609756","0.00368197202282874","0.4767441860465116","0.25","8","3","false","Streptococcus anginosus","17.75","0","8","0","0.960801393728223","false","0","Streptococcus anginosus","196","0.27115384615384613"
"2.292682926829268","6.596769114420006E-4","0.43617021276595747","0.7619047619047619","7","3","false","Streptococcus gordonii","17.428571428571427","0","7","0","0.9538327526132404","false","0","Streptococcus gordonii","54","0.34173669467787116"
"1.975609756097561","0.015808355844514278","0.5061728395061729","0.325","16","3","false","Streptococcus salivarius","16.375","0","16","0","0.9651567944250871","false","0","Streptococcus salivarius","698","0.24080882352941177"
"2.524390243902439","4.077985371270526E-4","0.3961352657004831","0.7619047619047619","7","4","false","Phocaeicola dorei","12.571428571428571","0","7","0","0.9455574912891986","false","0","Phocaeicola dorei","22","0.3697478991596639"
